,tweet,label
1387,lugha ni kiswahili tutena kwa kipindi hiki muhimu wakati hatujui kingereza au kiswahilini bora,2
1388,mjumbe wa kamati ya hamasa na uchangiaji ya said mrisho alipofafanua kuhusu tiketi za kuingilia kwenye tukio kub,2
1389,serikali kupitia sekta ya ujenzi imeanzisha utaratibu wa kufuatilia utendaji kazi wa mizani kwa saa  kwa kutumia mfumo w,2
1390,habari ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tunapenda kukufahamisha kuwa wateja wote walipewa mb  kama pole,2
1391,kocha wa wolves nuno espirito santo amethibitisha kuwa wawili hao wako fiti kuelekea mchezo wao wa leo dhidi ya leiceste,2
1392,mapato yanatokana na gawio na michango ya kampuni taasisi na mashirika yameongezeka kutoka tzs  bilioni mwaka ,2
1393,videoklabu ya barcelona wamesha tua katika jiji la manchester united kucheza mchezo wao wa klabu bingwa ulaya dhidi ya manchester united mchezo utakao chezwa kesho jumatano,2
1394,ujumbe mfupi sms wa kwanza kwenye simu ulitumwa disemba   ambapo mhandisi neil papworth wa canada aliandika mer,2
1395,lengo hasa la kitabu hichi ni kuongeza hamasa kwa mabinti kuwa inawezekana pia kuwajengea uthubutu  ndani ya pb ya,2
1396,abubakar tafadhali tuambie ni tatizo gani haswa hutokezea unapotumia wifi kwa laini yako ya zantel ili tuweze kukusaidia,2
1397,shukrani musoma shukrani mhe mkuu wa mkoa brother adam malima tuseme nini tenanyumbani kumenoga,2
1398,muonekano wa barabara ya bwanga biharamulo km  ambayo ujenzi wake kwa kiwango cha lami umekamilika barabara hiyo inau,2
1399,so kwa mwalimu wangu wa tuition primary aliitwa bryson huyu ndo alinipa msingi na kunifanya niipende hesabusijui yuko wapi ila mara ya mwisho nikikutana nae kwenye kitimoto sinai tukanywa na bia bila kumsahau ndimbopure math advancemungu azidi kuwabariki,2
1400,miaka  iliyobadilisha maisha ya tuliowengi shukurani sana,2
1401,huwezi kuamini wajukuu wako na ni wapenzi na wanataka kuoana,2
1402,rahisi kupata simu hiyo ahsante lm,2
1403,suala la tume huru linapaswa kuwa ni movement ya wananchiwanasiasa watatukuta mbele ya safari tukiwa tumeanza kutifuana na,2
1404,habari aklei asnate sana kwa ushauri wako tutaufanyia kazij,2
1405,tunaposema tunazungumzia kazi kubwa ya kuhamasisha wanawake kuwa viongozi kuanzia mwanamke mwenye miaka ,2
1406,furaha inakuja pale unapoacha kulalamika kuhusu matatizo uliyonayo na kumshukuru allah kwa matatizo usiyokuwa nayo mwisho tumshukuru mungu kwa kila jambo,2
1407,tunajivunia kwa mwaka wa tatu kuwa na partnership kupitia tuzo za na imetufungulia milango m,2
1408,rais akivuta utepe pamoja na balozi wa china hapa nchini wang ke kuashiria ufunguzi wa maktaba mpya ya chuo kikuu cha dar es salaam yenye uwezo wa kuchukua wanafunzi  kwa wakati mmoja wengine pichani ni viongozi waastaafu mbalimbali kutoka nchini tanzania,2
1409,je wajua kuwa watu huzishika nyuso zao aghalabu mara  kwa lisaa limoja basi ni vyema tujali afya zetu kwa kunawa mikono yetu mara kwa mara na maji safi yanayotiririka kwa sabuni au vitakasa,2
1410,kamati ya ya miundombinu imesema bajeti ya wizara ya ujenzi uchukuzi na mawasiliano kwa mwaka wa fedha  imeshuka kwa asilimia saba kutoka tsh trilioni  mwaka  hadi tsh trilioni  mwaka ujao wa fedha,2
1411,kesho januari   rais anaanza ziara ya kikazi visiwani zanzibar ambapo ataweka jiwe la msingi la,2
1412,mkuu wa wilaya akisalimiana na wasanii mbalimbali waliojumuika katika ziara ya makamu wa rais,2
1413,shukrani sana kwa kuwa balozi mzuri,2
1414,pia fahamu ya kuwa tunafanya maboresho kwenye menyu zetu za vifurushi ili kuwapatia vifurushi bomba kabisa wateja wetu tafadhali piga  au  chagua saizi siku wikimwezi au halichachi kupata vifurushi vyetu vilivyobo,2
1415,na ndio maana kujenga barabara hii ni muhimu ili yake magari yatakayokuja kudhughulika hapa mitambo wawekezaji watakaokuja hapa usafirishaji wa madini haya barabara isije ikawa kikwazo  raisjpmruangwa,2
1416,taarifa kwa wakulima na umma kwa ujumla juu ya muelekeo wa mvua nchini kutoka tma link,2
1417,hongera mh  hongera mama samia suluhu hongera wabunge na madiwani wateule wote tukajenge nchi sasa,2
1418,ali khamis mteja wetu wa thamani endelea kuongeza salio zaid na zaid ili uweze kushinda na jero yako promosheni asante sana kwa kuzid kuweka vocha tafadhali wajulishe na wengine wengi,2
1419,leo kwenye hotuba yangu nilipoalikwa kwenye mkutano wa mbunge wa mbozi nimewaambia wananchitutanaka tume huru,2
1420,condom huzuia mimba zisizotarajiwa na haliyakuwa mnajamiana tuachane na hilo condom pia inakukinga na maambukizi ya magojwa hatarishi ya zinaa km syphilis gornorrhea virusi vya ukimwi etc,2
1421,ukipata pesa au cheo hakikisha unawanyanyua walio chini utapata baraka usitumie pesa zako au cheo chako kuwanyanyasa w,2
1422,habari ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tulikuwa na tatizo la mtandao ila kwa sasa huduma ya internet imerejea naomba kufahamu kwa sasa bado unashindwa kutumia internet ahsante wn,2
1423,coco amp denge nimependa namna wametoa elimu ya kufanya biashara mtandaoni wengi hatujui kutumia kukuza biashara,2
1424,watani zangu kagera wao ni maneno na kujidai tu kagera inachangia  tu ya pato la taifa gdp na vile vile  ya wakaz,2
1425,tokea mabibo kwa masai play ya maalum kwa wanaoisikiliza kwa haya masa,2
1426,dkt tizeba asisitiza ushirikishwaji wa tma kwenye miradi mbalimbali ya maendeleo ya kilimo kwa taarifa zaidi tembelea,2
1427,ewe kijana mwenye uwezo sasahivi wa kufanya anasa za kila aina nakushauri pesa hizo kajenge weka akiba kwaajili ya watoto,2
1428,madaktari bingwa wa watoto wa taasisi ya moyo jkci na prof pan xiang bin wafanya upasuaji wa bila kufungua kifua kupitia mshipa wa damu wa kwenye paja,2
1429,je mavazi haya yanafaa kuwa maalum kwa ajili ya  yametengenezwa na mbunifu mdogo aitwaye,2
1430,upo eneo gani mteja tunaomba details vizuri ili tuweze kufuatilia,2
1431,ushiriki wa vijana kwenye kilimo ni mkubwa sana nchini rwanda tunawajibika kuwasaidia vijana ili waweze kufanya kilimo cha kibiashara kwa lengo la kuinua kipato chao wenyewe na kuwajengea mazingira ya kukitegemea na si kutengenea ajira pekee waziri mkuurwanda,2
1432,episode  imekaa kidegree sana ina mafunzo mengi ndani yake hususani sisi raia wa kidigitali tunaotumia mitanda,2
1433,nampelekea boks la chaki km zawadi,2
1434,mshauri kujiamini na kua na furaha ni silaha zaidi hata ya nuclear,2
1435,thamani ya mauzo ya madini nje ya nchi iliongezeka kutoka usdmsawa na tzs bl  hadi kufikia usd blsawa na tzsbl,2
1436,habari pole sana kwa changamoto kama unapata shida ya mtandao tunaomba namba yako inbox kwa msaadaka,2
1437,wadau walioshiriki kutoa maoni kuboresha muswada ni wananchitlsmoatmisatanmctlhrctefnola na wabungemhenape,2
1438,endelea kujifunza na kupata taarifa sahihi zaidi kuhusu gesi asilia na ugunduzi wake,2
1439,happy birthday mh rais mstaafu wa awamu ya nne dkt kwa kutimiza miaka mwenyezi mungu akujalie umri mrefu na af,2
1440,kumbe tunaifukuzia china kwa wingitushafika bilioni toka milion mpk  milioni tofauti hapo ni m tumepiga hatua kubwa,2
1441,habari unahitajika kutembelea tawi lililo karibu nawe na kujaza fomu,2
1442,tunashukuru sana mh kwa kutembelea banda letu kujionea mkaa mbadala wa mianzi,2
1443,harith rashid kujiunga na kifurushi piga namba  au  kisha chagua namba  saizi yako,2
1444,tuhamasike kupinga rushwa ya ngono vyuoni na mahala pa kazi ili kuwa na kwa maendeleo,2
1445,baba wa taifa julius kambarage,2
1446,huu ni zaidi ya upendo tuendelee kushikana hakika tutashinda,2
1447,usikose kutazana droo ya mechi za mtoano za mashindano ya caf confideration cup dstv inakuletea live kuona droo hizi hapo kesho saa  usiku kupitia ss kifurushi cha bomba sh  tu lipia mapema kifurushi chako kujiunga na dstv piga ,2
1448,makamu wa rais mama samia suluhu amewaagiza wakuu wa mikoa yote kutenga bajeti ili kuhakikisha inafany,2
1449,kuna nguvu ya ajabu sana when you start thinking positively inapunguza hofu ya kupoteza au kufeli,2
1450,jana niliongea na dk bashiru alinipigia nafikiri alitaka kutest kwamba vipi salamu zake zimefika nimemwambia katika,2
1451,sisi tuko pamoja kwenda na serikali hadi mwisho kuhakikisha suala hili linafanikiwaila ni vyema lifate miiko na utekelezaji w,2
1452,leo ni siku ya sauti duniani na kupitia tutakujuza ni kwa namna gani unaweza,2
1453,habari ahsante kwa kuwasiliana nasi tunashukuru kwa mrejesho wako endelea kuwa supa na mtandao supa tanzania ahsante jm,2
1454,kwa jide imesound good kabiasa yaani,2
1455,capital city marathon itakuwa ikifanyika kila mwaka kuanzia sasa na lengo likiwa kukua na kuwa mbio za kimataifa zitakazoshirikisha wakimbia wengi duniani,2
1456,hii ni hatua muhimu sana pongezi kwa kikao hicho binafsi ninaamini kuwa pamoja na miundombinu ndani ya msitu wa pugu kuan,2
1457,moja ya mambo muhimu ambayo sisi watu wazima tunaweza kufanya kwa watoto wadogo ni kuwajenga kwenye namna ambayo tungetaka wa,2
1458,amani na utulivu iwe kwa afrika nzima,2
1459,waziri wa afya amesema tanzania imepata pongezi kutoka kituo cha kimataifa cha kufatilia kutathmini kutoa taarifa na kuchukua hatua cdc kwa kufanya vizruri katika utekelezaji huo hasa katika magonjwa ya mlipuko,2
1460,habari a man of people tafadhali tunaomba utupe taarifa kamili kuhusiana na tatizo la network namba ya simu inbox mahali husika na tatizo limeanza lini,2
1461,asanteni sana kwa kushare post yangu ya jana hatimae nimepata oda ya kitanda dizaini kama ya kile nlichopost jana  oda tu,2
1462,wanakutana na dimbani mara yat mwisho walipochuana utd walishinda  leo unadhani itakuaje ingia kuweka bashiri yako ushinde,2
1463,sasa unaweza kulipia bili zako uwapo nyumbani kwakoni rahisi piga jaribu leo,2
1464,episode  hii ni tamthilia yenye kuburudisha na iliyojaa mafunzo mengi ndani yake hususani sisi raia wa ki,2
1465,klabu ya aston villa imetangaza kumsajili nyota wa soka mbwana kwa mkataba wa miaka minne na nusu kuto,2
1466,karibu sana mteja wetu,2
1467,wizara imeweka kanuni kunufaisha taifahakuna mgodi utakaotolewa leseni bila serikali kuwa na hisa  wachmbaj wazawa st,2
1468,habari yakotunashukuru kwa kushiriki nasi kwenye ukurasa wetu,2
1469,kipindi cha pili kichuya anawanyanyua wana msimbazi ,2
1470,mbowe ashinda kwa kishindo uenyekiti chadema,2
1471,asante kwa kuwa nasitumia ezypesa na ushinde,2
1472,mungu tusaidie mafirstborn wote amen,2
1473,katika kuhakikisha tunafikia  wanahabari wana wajibu wa kuhakikisha wanafichua na kukemea maovu yote wanayokutana nay,2
1474,jenga bet  turkey vs greece mara ya mwisho timu hizi zimekutana kwenye mechi ya kirafiki nov  ambapo walitoka sare ya itakuwaje leo cheza kwenye masoko zaidi ya  ndani ya mechi ushinde zaidi  cheza,2
1475,jamaa yetu wa suti leo pia anatusogezea mambo mazuri mcheki hapa ,2
1476,nashidwa kufahamu na kwa namna gani naweza kufikisha shukran zangu kwako kwa mchango wako kupromote kitabu uzinduzi ulikuwa mzuri ndani ya chuo kikuu cha waislam morogoro kwa mahitaji whats no ,2
1477,raha ya kufundisha watoto akisema tu sad na mi nakuwa sad anyway knowing my kids mood is my first priority ,2
1478,ni imani yetu kuwa sisi kama benki siyo tu ni biashara au biashara ipatayo faida tu ni zaidi ya hayo benki ya crdb ni,2
1479,simbachawene aagiza bidhaa huduma zishuke bei waziri wa nishati na madini george simbachwene amesisitiza,2
1480,mh mbunge wa tarime vijijini akizungumza na wananchi wa nyamongo  kesho atakuwa sirari,2
1481,uhuru michezomanchester city mabingwa kombe la ligi,2
1482,azaki zina mchango mkubwa kwenye uchambuzi wa sera na sheria mbali mbali tukutane siku ya kesho kujifunza zaidi,2
1483,hakuna jipya china ya jua by,2
1484,tutamiss sana uwepo amr moustafa fahmy alikuwa katibu mkuu mwenye uwazi sana katika utendaji wake na kizuri alikuwa anaelek,2
1485,bao la kweli kabisa karibu zantel upige bao,2
1486,usalama umeimarishwa katika viwanja vya ndege vya ufaransa na ujerumani kuelekea kipindi hiki cha sherehe za krismasi na mwaka mpya ambapo viwanja vya ndege vya ulaya hupokea ujumbe wa tahadhari kutoka nchi mbalimbali duniani baadhi ukiwa wa kuaminika,2
1487,waziri lukuvi pia amewataka wananchi kuwataja hadharani maofisa ardhi wote wanaojihusisha kutengeneza migogoro kushirikiana na matapeli au kushindwa kutoa huduma kwa wananchi ipasavyo katika sekta hiyo,2
1488,asante kwa kunipa nafasi na kuniamini nikusaidie mh mipango ufuatiliaji na maelekezo yako vinatupa nguvu s,2
1489,tafadhali tufahamishe umepata taarifa za ofa hii kwa njia gani kwa msaada zaidigift,2
1490,mipango imara ya kufikia lengo imewekwana imani yetu kuwa tutafanikiwa wizara yetu hukusanya sehemu kubwa sana ya makadirio,2
1491,hongera mkuu arusha tanzania,2
1492,hatutakiwa kuhukumu mungu pekee ndo anajukumu la kuhukumu kwa mujibu wa ukristo,2
1493,timu ya hatuwezi kataa ombi la kuwapa elimu zaidi wananchi wetu kwenye,2
1494,imeanza kuilipa mkopo iliotumia kujenga sgr baada ya kipindi cha neema cha miaka  ilichoongezewa kumalizik,2
1495,uongozi ni dhamana,2
1496,kama vile miili yetu ilivyo na uhitaji mkubwa wa chakula basi hata mioyo yetu inahitaji kujenga mahusiano mazuri na mola,2
1497,tumelenga zaidi matokeo na kuufanya uwajibike na uheshimiwe zaidi  kuhusu mabadiliko mapya yanayoendelea ndani ya umoja huo,2
1498,waziri mkuu kassim majaliwa amesema ameridhishwa na kasi na viwango vya ujenzi wa mfumo wa reli ya kisasa sgr inayojengwa na kampuni ya yapi merkezi soma zaidi gtgt,2
1499,kwa morombo tayari vibehii nchi raha ni maamuzi tu imagine watu wanakula bapa na nyamachoma huku wanabadilishana mawazo mda huu,2
1500,mwambie neno moja mama mkwe wako kuhusu mwanawe me asante sana kwa kunizalia atm mashine,2
1501,je wajua kwa nini tunahitaji kupata chanjo dhidi ya uviko  chanjo husaidia sana kuimarisha kinga mwili na ina ufanisi mkubwa imethibitishwa na shirika la afya duniani wh,2
1502,rais ameshawatunuku kamisheni maafisa wanafunzi wa jeshi la wananchi tanzania jwtz kundi  katika,2
1503,nashukuru nilishapata japo kuna mwana na elimu yake kubwa aliniambia nilichokifanya matokeo ni baada ya miak,2
1504,habari goodluck pole sana kwa kuchelewa kupata tiketi yako tafadhali tutumie dm namba yako ya simu tuweze kuangalia kwa upande wetu mt,2
1505,habari asante kwa kuwasiliana nasi na pole kwa changamoto hiyo tuandikie ujumbe unaopta kwa msaada zaidibahati,2
1506,nini tufanye kusaidia afya bora na akili makini kwa mama mja mzito na watoto wetu haiwezekani watu wetu wapoteze maisha tuseme mapenzi ya mungu mwangabora na dr pius,2
1507,nakuandikia pongezi na shukrani kwa miaka  katika kiti ulichopo,2
1508,usikubali kujenga kawaida kwani unayo nafasi ya kujenga mjengo wa kisasa uutakao kadiri ya uwezo wako utafanyaje  wachek,2
1509,utabiri wa hali ya hewa wa saa  zijazo kuanzia saa  usiku wa leo ,2
1510,habari herbert msirikale pamoja sana endelea kufurahia huduma za tigo,2
1511,utabiri wa hali ya hewa wa saa  zijazo kuanzia saa  usiku wa leo tarehe ,2
1512,leo  ni siku ya radio duniani dunia leo inaadhimisha siku ya radio redio ni chombo kinachozungumza na mtu na mamilioni ya watu duniani ambao wasingeliweza kupata habari,2
1513,mtakuwwa gt mtandao wa kutokomeza ukatili wa kijinsia kwa wanawake na watoto ulianzishwa ili kusimamia shughuli zote za,2
1514,halmshauri ya wilaya ya nyanghwale mkoani geita imepokea kiasi cha shilingi bilioni  kwa ajili ya ujenzi wa hospitali ya wilaya huku halmashauri hiyo ikijipanga kuhakikisha mradi huo,2
1515,kikosi cha timu ya temesa fc leo kimecheza mechi ya kirafiki dhidi ya timu ya zi,2
1516,asante kwa kufanikisha safari yetu ya mwaka  tunakutakia amani pamoja na afya njema kheri ya sikukuu za christmas na mwaka mpya,2
1517,niwapongeze sana ndugu zangu  na kwa kuisaka na kuipata fursa ya ni kw,2
1518,asante kwa kutembelea ukurasa wetu mrme,2
1519,pata tuzo kabambe na dstv lipia kwa wakati kifurushi chako na unufaike na punguzo kubwa katika maduka hoteli na migahawa,2
1520,mnafanya kazi bora kabisa kwa kiswahili safi na kimombo kizuri mungu awabariki mzidi kuitumikia jamii can i get a thunderou,2
1521,inategemea unatoa shilingi ngapisuzy,2
1522,ahsante kwa kutembelea ukurasa wetu,2
1523,chakula bora na salama hukuweka mbali na magonjwa,2
1524,ka mkubwa me mdau wako sana wanguvu naomba kujua kidogo kuhusu william anne ambae nimckia alikuwa hack tishio na pia kevin mitnick is an american computer security consultant author and a black hat turned white hat hacker blessed,2
1525,usisahau kumpigia kura diamond platinumz ili ashinde tuzo ya bet kumbukumbu ushindi wa diamond ni kuitangaza tanzan,2
1526,ahsante kwa kuwasiliana nasisamahani ndugu mtejavipi kwa siku ya leohali imetengamaa au bado kuna tatizolm,2
1527,kuelekea afcon u  zimebakia siku  mashindano hayo kuanza  aprili ,2
1528,pole sana kwa usumbufu tunaomba namba yako tushughulikie hili tatizo,2
1529,wanakwambia hiviii usipitwe na muda wa kula bata la uhakika unapotumia au na kuji,2
1530,ander herrera akipewa kazi ya kukaba mtu mmoja tu hakuna bora kama yeye barani ulaya sasa hivi,2
1531,faida mojawapo kubwa ya hili zoezi linachoma calories kwa haraka zaidi halina utofauti na zoezi la kutembea sema hili u,2
1532,washiriki  toka wilaya ya kilosairamba na mpwapwa ambao ni walimu wa elimu ya awali katika ufunguzi wa mafunzo ya kuwa,2
1533,ninje wa chalenji apewa ngorongoro heroes gtgtgt,2
1534,habari ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tunapenda kukufahamisha kuwa wateja wote walipewa mb  kama pole lakini pia tuliweza kuwarudishia vifurushi vyao walivyojiunga na kushindwa kuvitumia kwa siku husika,2
1535,kufikia usawa wa kijinsia inatubidi kubadili mifumo ya elimu yenye ufanisi inayotoa usawa huduma bora za elimu kwa wote,2
1536,baadhi ya washindi wa zawadi mbalimbali za valentines wakisambaza luv katika ofisi za clouds media group,2
1537,utoaji chanjo ya uviko mkoani arusha unaridhisha naibu katibu mkuu anayeshughulikia afya dkt grace mag,2
1538,katibu wa siasa na uenezi bw jonathan masele amesema hatua zinazoendelea kuchukuliwa na rais zitasaidia maendeleo ya nchi na taifa pia,2
1539,serikali inatoa pole kwa watumiaji wa instagram facebook na instagram,2
1540,binti akikosea haina budi kumsamehe na kumpa nafasi ya pilihii itaongeza chachu ya kusoma kwa bidii ili kusa,2
1541,nimefurahi sana comrade kinana kubaki kama katibu mkuu ni kiungo muhimu katika kujenga ccm mpya chini ya mwenyekiti mpya,2
1542,ishi na watu vizuri watendee wema mungu ndiye ataamua kukulipa kwa njia inayoonekana au kwa njia isiyoonekana,2
1543,erikali imesema imedhamiria kuwanufaisha wananchi kupitia rasilimali za nchi,2
1544,jitihada zinaendelea kuimarisha mtandaokwa sana unaweza kuangalia salioni vyema ukatupatia namba yako tukafuatilia kwa ukaribuchagamoto nyingine ulizotueleza tumezipokea na tutazifanyia kaziasante,2
1545,tuanze kwa kusikilizana na kufikia mapatano ya pamoja siyo,2
1546,imarmax habari yakokaribu katika ukurasa wetu huu tukuhudumie kuhusiana na mtandao wetu wa tigo,2
1547,katibu mtendaji wa baraza la taifa la uwezeshaji wananchi kiuchumi bi bengi issa ametoa tathimini juu ya mafunzo ya,2
1548,pole sana mteja wetu kwa changamoto uliyopata wataalam wetu wanaendelea kuboresha huduma ya internet iwe yenye kasi zaidi,2
1549,tayari kabisa mzigo kwa ajili ya wana bidhaa bora kabisa tukutane kesho sayansi kijitonyama,2
1550,naibu waziri amekabidhi boti na kituo cha polisi wilayani chato ikiwa ni mpango wa serikali kudhibiti uhalifu wa majini,2
1551,asante kwa kutuandikiatumepokea changamoto uliyotueleza na kuifanyia kazi,2
1552,zoezi la na ni zoezi endelevu halina mwisho,2
1553,mgeni mualikwa mkuu wa wilaya kisarawe kabla ya ukuu wa wilaya ametengeneza fursa nyingi na ajira h,2
1554,ahsante sana tunajivunia kuwa karibu na jamii,2
1555,tunaomba utume taarifa kamili kwenye dm link kuhusiana na makato ya kifurushi chako namba ya simu kiasi  tarehe ulionunua kifurushi hicho,2
1556,unapochanja chanjo ya uviko unauweka mwili tayari kupambana na kumshinda adui kirusi cha korona ila usipochanja ni sawa na,2
1557,busara zako zitaendelea kuishi katika kujenga taifa bora lenye fikra shupavu heri ya kumbukumbu ya siku ya mwalimu juliu,2
1558,umethibitisha ukongwe wako mheshimiwa ngoma kali sanaasante kwa chakula kitamu cha sikio,2
1559,iyo nawakilisha ni best colabo of all time kwa upande wangu haijawahi tokea tena,2
1560,usiache siku ipite bila kusoma ripoti ya haki za binadamu  ripoti hii inapatikana kupitia tovuti yetu,2
1561,kesho inshaallah baada ya sala ya eid nitakuwa nyumbani tandale nikitoa mkono wa eid kwa ndugu zangu waislamzoezi hi,2
1562,pamoja sana endelea kutumia huduma zetuka,2
1563,dah hapa najiona kabisa nimekuwa nikitamani kubadilika kumbe napaswa kuikabili nafsi yangu,2
1564,asante na tafadhali subiri tutawasiliana nawe hivi punde kwa msaada zaidi gift,2
1565,sehemu ya wananchi wa mji wa iringa waliohudhuria mkutano wa dkt katika uwanja wa ccm samora htt,2
1566,kuosha mikono vizuri kwa sabuni au vitakasa na maji safi yanayotiririka takribani sekunde  ni njia yenye ufanisi wa kupambana na uviko  tujenge zoezi la kunawa mikono yetu mara kwa mara,2
1567,wageni wanaoingia nchi jirani wanakuja kutalii pwani na sisi tanzania tuna hifadhi bora za pwani kuliko nchi za jirani spika job ndugai,2
1568,samahani kwa makosa ya kiuandishi sio jeshi la polisi,2
1569,hata saa mbovu huwa sawa mara mbili kwa siku,2
1570,asante kwa kutweet kwenye ukurasa wetu retweet mpaka tupate jibu sahihu,2
1571,baada ya kumaliza chuo nilibahatika kupata kazi mapema na niliajiriwa kwenye nafasi ya juu kwenye kampuni fulani ,2
1572,kua makini kwenye maishahuenda unachokitafuta kipo kwa yule unaemdharau,2
1573,muonekano wa economy na business class  unangoja niniusisubiri kuhadithiwa utamu wa  kat,2
1574,na mtu anayemtembelea ndugu yake katika nchi ya mbali anamtembelea tu kwa ajili ya mwenyezi mungu yuko peponi,2
1575,namshukuru sana baba yangu babu  bibi mama zangu wote wadogo na wakubwa  shangazi zangu wajomba zangu na binamu zangu pia nawashukuru marafiki zangu wote kwa kunijali na kunionesha upendo wa dhati miaka yote hii,2
1576,tembelea tovuti ya ili kujua zaidi kuhusu mafunzo ya jiajiri kwa wanawake wajasiriamali,2
1577,habari tunaomba namba yako dm kwa msaada zaidika,2
1578,pamoja na kuwa na followers laki mbili awali lakini impression ilikuwa million nne tuleo followers elfu tano tu tuna im,2
1579,nmb hq jamani ofisi nzuri sana mpaka sitaki kuaga,2
1580,umeamka salama huna budi kusema asante mungu milango ya baraka zako inafunguka subira yako haikuwa adhabu bali ilikuwa maandalizi ya kupokea kitu kikubwa zaidi,2
1581,mkuchika kila mmoja ana jukumu la kupambana na rushwa,2
1582,waziri wa nishati dkt medard kalemani pia atakagua kazi ya usambazaji umeme vijijini wilayani chato,2
1583,huko rwanda polisi wametangaza aliyepoteza hela zake akazifate kituoni huu ni mfano bora wa polisi kulinda usalama wa raia,2
1584,lukelowinstone ahsante kwa kushiriki nasi tafadhali endelea kufuatilia ukurasa wetu,2
1585,mwalimu asante kwa kuendelea kunifundisha kuhusu maisha yangu ya kila siku nami nakili unanisaidia kuyatamb,2
1586,leo oktoba  ni kumbukumbu ya siku ya kuzaliwa kwa rais mstaafu wa jamhuri ya muungano wa tanzania katika awamu ya nne m,2
1587,on air kukupa mkusanyiko wa stories zote ukiwa na,2
1588,mteja wetu ahsante sana sana kwa uzalendo wako tunathamini sana mcjango wenu kupitia nyinyi yote mazuri yanawezekana ahadi yetu tutaimarika tunafanya uwekezaji mkubwa tegemea matokeo mazuri sana ahsante,2
1589,kama umeamka salama mwambie mungu asante hata bila kutoa sauti hakika yeye husikia na kuyaona yaliyo mioyoni mwetu,2
1590,hongera sana ndugu heche huo ndio uongozi unaoacha alama na si makelele au kulalamika bila jitihada tatiz,2
1591,mkiti wa bawacha halima mdee aliyetangazwa mshindi wa kiti hicho amewaeleza wanawake kuwa umoja huo utakua imara bo,2
1592,habari tunaomba tufafanulie suala lako tafadhali,2
1593,yaan jamaa huyu ni big thinker maana hakuna hata wimbo wowote wa hovyo kwenye list ya nyim,2
1594,jenerali muhammadu buhari anaongoza kwa zaidi ya kura milioni mbili zaidi ya mpinzani wake wa karibu ambaye ni,2
1595,bashungwa tuunge mkono bidhaa za ndani made in tanzania,2
1596,viwango vyetu vya kubadilishia fedha leo tarehe  septemba ,2
1597,usimamizi wa wakati ni usimamizi wa maisha kwa hivyo linda wakati wako kwa uangalifu mkubwa kila siku chukua muda kujiuliza swali je hii ndio matumizi bora ya wakati wangu na nguvu yangu,2
1598,katika mahojiano maalum na uhuru daktari kutoka taasisi ya daktari mkononi happyness biyengo alisema mtoto anaponyonyeshwa kwa kipindi cha miezi sita mfululizo huepushwa na magonjwa nyemelezi,2
1599,hii ndio official ac ya kijana wenu huko insta karibuni sana ni wahudumie,2
1600,lolote ambalo unapaswa kulifanya na ukakwepa kulifanya kaa ukijua kuna mwenzako atalifanya tatizo ni kuwa anaweza asili,2
1601,tunaomba kufahamu inakupa ujumbe gani pindi unapoweka namba yako ya siri,2
1602,naisihi familia na watu wote kumlilia na kumwombea erick katika yote yanayomkabili kwa sababu mungu husikia kilio cha w,2
1603,shukrani kwa kuwa nasi katika ukurasa wetu tunakutakia usiku mwema na ahsante kwa kuichagua tigo,2
1604,nimpongeze mkuu wa mkoa wa geita kutokana na maonesho ya teknolojia yanayoendelea nimepita hapo na nimejifunza mambo mwengi,2
1605,pia tumetoa zawadi kwenye wodi ya akina mama katika kituo cha afya cha makole jijini dodoma tulipofika kufanya usafi pamoja na kutoa misaada ya vitu mbalimbali,2
1606,hafla fupi iliofanyika leo ambapo ilikua inatoa gawio serikalini,2
1607,tupo katika hatua nzuri za kuboresha mtandao siku si nyingi huduma itaimarika,2
1608,kilimo ndicho kinachotoa sehemu kubwa ya ajira duniani inasemekana asilimia  ya watu duniani hutegemea kilimo kwa maish,2
1609,habari ahsante kwa kuwasiliana nasi na tunaomba radhi kwa kuchelewa kujibu meseji yako tunaomba kufahamu sehemu ya tatizo lako kwa msaada zaidi ahsante at,2
1610,usihukumu bila kusikiliza upande mwingine wa hadithi unaweza kuhisi upo sahihi kumbe haupo sahihi thinkfirst,2
1611,tunaongezewa zaidi pale tunapotoa zaidi kwa wale wenye uhitaji wafurahishe uwapendao kwa kuwanunulia vitu mbalimbali msimu huu wa sikukuu lipa kwa tembocard visa na upate punguzo zaidi ukinunua toka miniso woolworth stores na orca deco,2
1612,ubarikiwe sana bro kwa moyo wenye hekima na busara hakika mungu atakupa zaidi ya hapa,2
1613,kwetu haipo hii  tukizindua jiwe la msingi la ujenzi wa zahanati ya kijiji cha dodoma isanga kata ya masanze,2
1614,kuna malalamiko ya wafanyabiashara wa kimataifa wanatamani kariakoo iwe kama kampala hata ukienda saa  usiku unapata hudum,2
1615,siri kubwa ya taasisi yoyote kukua ni kufanya kazi vizuri ukifanya vizuri watakuja wadau wengine kukufund ili wazo lako liwe,2
1616,funguka unga mkono mpango kazi wa taifa wa kuondoa ukatili dhidi ya wanawake na watoto,2
1617,habari asante kwa kutuandikia pole tupatie namba yako ya kadi kwa msaadasalim,2
